id,news_date,news_title,news_content,companies_in_news,signal_1,signal_2,signal_3,signal_4
einNIPresncialservicespwc,2023-06-13T19:59:11.000Z,Personal Financial Services Market Opportunities 20232030 | Morgan Stanley OMNI ...,"The personal financial services market is expected to see significant growth in the years 2023-2030, according to a report by Morgan Stanley, Omni Financial Services, and PwC. The report predicts that there will be a rise in demand for financial planning, wealth management, and retirement planning services. The increasing use of technology and the shift towards digital solutions is also expected to impact the market. Additionally, the report highlights the importance of catering to an increasingly diverse customer base, with a focus on sustainability and socially responsible investing. The global pandemic has also highlighted the need for increased resilience and risk management in personal finance.","Morgan Stanley, Omni Financial Services, PwC.",Financial_Health_cos,Financial_Innovations_cos,Financial_Products_Services_cos,Financial_Partnerships_cos
defONTFPresincnyseontfhtml,2023-06-13T19:44:26.000Z,Alpine Global Management LLC Acquires Shares of 11118 ON24 Inc. (NYSE:ONTF),"Alpine Global Management LLC has acquired shares of 11,118 ON24, Inc. (NYSE:ONTF) through a filing made with the SEC. The institutional investor purchased 87,500 shares of the company\u2019s stock, valued at approximately $3,613,000. The purchase represents about 0.22% of ON24\u2019s outstanding shares. ON24 provides a cloud-based digital experience platform that enables businesses to convert customer engagement into revenue through webinars, virtual events, and multimedia content experiences.","ON24, Inc.
Alpine Global Management LLC",Financial_Partnerships_cos,Strategic_Steps_cos,Financial_Products_Services_cos,Technological_Deals_Collaborations_cos
fininancePresfix060400994html,2023-06-13T18:04:59.000Z,FRN Variable Rate Fix  Yahoo Finance,"FRN Variable Rate Fix notes are a novel way for issuers to navigate the choppy waters caused by shifting interest rates, according to SWIFT's Capital Markets Practice Lead, Chantal Van Es. The new debt instrument is designed to ensure the interest rate on the floating debt doesn't fall too far in a low-interest environment. FRNs feature a two-tranche structure, with the lower tranche set to pay a premium, or coupon, to investors, equal to the difference between the variable rate and the fixed rate on the higher tranche. This means that if interest rates fall too far, investors in the lower tranche will still receive their coupons, as the excess spread between the two will be reallocated to them.","SWIFT, Chantal Van Es",Financial_Innovations_cos,Financial_Products_Services_cos,Financial_Deals_cos,Financial_Partnerships_cos
fininancePresfix061500291html,2023-06-13T18:04:49.000Z,FRN Variable Rate Fix  Yahoo Finance,"The Fixed Rate Notes (FRNs) and Variable Rate Notes (VRNs) issued by some funds can lead to surprising changes in investor returns. While FRN funds offer a fixed interest rate, VRN rates can vary significantly depending on market conditions. As interest rates rise, investors may see increased returns on VRN funds, while falling rates can lead to lower returns, potentially resulting in unexpected losses. It is important for investors to understand the risks and potential rewards before investing in these types of funds.","The companies being discussed in the text are:
1. Funds
2. Some funds
3. FRNs (Fixed Rate Notes)
4. VRNs (Variable Rate Notes)",Financial_Products_Services_cos,Financial_Deals_cos,Financial_Health_cos,Financial_Innovations_cos
usCROFANPres3Fnumber3D839939,2023-06-13T17:40:41.000Z,Deutsche Bank AG UK Regulatory Announcement: BuyBack of Securities  ACROFAN,"The government of Japan has announced its intention to install facial recognition systems at airports by 2020 in a bid to increase security and reduce waiting times. The non-contact biometric system will scan passengers as they go through immigration, with those who have pre-registered being able to pass through swiftly. One recent survey of international airports found 52% currently use facial recognition, with the figure set to rise to 77% within the next four years.","Japan, government of Japan, non-contact biometric system, immigration",Technological_Product_Launches_Innovations_cos,Regulatory_Actions_cos,Personnel_Change_cos,Technological_Deals_Collaborations_cos
reueutersPresgnews20230613,2023-06-13T17:28:59.000Z,India's Adani group in talks to refinance up to $3.8 bln debt  Bloomberg News  Reuters,"Adani Group, the Indian conglomerate run by billionaire Gautam Adani, is said to be in talks to refinance $3.8 billion of debt. According to Bloomberg News, Adani recently met with foreign banks in Singapore to discuss refinancing options for the company's existing debt, which has been assigned a negative rating by all major credit agencies. Adani Group has diversified interests in sectors ranging from infrastructure and energy to mining.","Adani Group, Bloomberg News, Gautam Adani, foreign banks, Singapore.",Financial_Partnerships_cos,Financial_Products_Services_cos,Financial_Deals_cos,Financial_Innovations_cos
VarsWirePresValueperSecurity,2023-06-13T17:25:21.000Z,Deutsche Bank AG UK Regulatory Announcement: Value per Security  Business Wire,"Deutsche Bank has announced a temporary suspension of open-ended exchange-traded commodity (ETC) securities. The decision comes after the bank failed to calculate the value of the ETCs due to a recent reshuffle of the management teams in charge of the assets. Deutsche Bank has instructed investors to sell or redeem the securities before 18 December because it wants \""to ensure that investors are not adversely affected and that the ETCs can be liquidated in an orderly manner\u201d.","Deutsche Bank, Deutsche Bank",Financial_Products_Services_cos,Strategic_Steps_cos,Financial_Deals_cos,Financial_Partnerships_cos
UBSpowerReporthtmlcaasIDRSS,2023-06-13T17:00:00.000Z,UBS Own Your Worth Report 2023: Women primary breadwinners face challenges embracing their financial power,"UBS has released a report entitled \""Own Your Worth\"" which reveals that women in the US hold $890bn less in investable assets than men and experience financial setbacks due to social norms that prevent them from discussing finances. Women need more financial education and should be given the confidence to communicate financial needs and attitudes, the UBS report suggests. It recommends that lawmakers should require employers to provide unbiased financial education and establish a retirement savings programme for workers whose employers do not offer one, among other measures.","UBS, US.",Financial_Health_cos,Financial_Innovations_cos,Financial_Deals_cos,Financial_Products_Services_cos
livrgrowPres1686658553137html,2023-06-13T16:30:06.000Z,Adani Group in talks for first major debt refinancing of up to $3.8 billion after Hindenburg row,"The Adani Group is reportedly in talks for its first major debt refinancing of up to $3.8 billion after a report from short-seller Hindenburg Research triggered a plunge in the company's share prices. The refinancing will involve multiple lenders, and will help the group reduce its borrowing costs and cut down on its reliance on short-term debt. The Adani Group has denied the allegations made by Hindenburg Research, calling them \""blatantly erroneous and misleading\"".","Adani Group, Hindenburg Research.",Financial_Partnerships_cos,Financial_Products_Services_cos,Strategic_Steps_cos,Financial_Deals_cos
linorBMWPrescatedloanforbmw,2023-06-13T16:24:25.000Z,Linklaters advises international bank consortium on a revolving syndicated loan for BMW,"Law firm Linklaters has advised an international bank consortium on a \u20ac5bn ($5.8bn) revolving syndicated loan for BMW. The deal was led by UniCredit Bank and Bayerische Landesbank, and involves 11 banks from Europe, Asia and the US. The loan will be used to finance general corporate purposes, capital expenditures and to refinance existing debt. BMW has committed to reducing the carbon emissions of its fleet by at least 30% by 2025.","UniCredit Bank, Bayerische Landesbank, BMW",Financial_Partnerships_cos,Financial_Products_Services_cos,Financial_Deals_cos,Technological_Deals_Collaborations_cos
indxpressRepobtreport8661146,2023-06-13T15:42:47.000Z,Adani Group in talks to refinance up to $3.8 billion debt: Report  The Indian Express,"The Adani group is in talks with lenders to refinance its $3.8 billion debt as part of a broader plan to reduce borrowing costs. The group is seeking to refinance the debt of its Australian mining unit, which has been hit by the pandemic and regulatory issues. Adani has been pursuing a series of steps to address its debt levels, including the sale of non-core assets and raising equity. The group aims to reduce its overall debt by 50% over the next three years.","Adani, Adani Group",Financial_Partnerships_cos,Financial_Products_Services_cos,Financial_Deals_cos,Strategic_Steps_cos
maretBeatPresfiling20230612,2023-06-13T15:36:23.000Z,IPG Investment Advisors LLC Sells 608397 Shares of The Goodyear Tire & Rubber ...  MarketBeat,"The Goodyear Tire & Rubber company has filed a new shelf registration statement with the US Securities and Exchange Commission. This will allow the company to issue and sell debt securities, preferred stock, common stock, and warrants for up to $1 billion over time. The funds raised through this registration statement will be used for general corporate purposes, which include financing working capital requirements, acquisitions, capital expenditures, and debt repayment. The actual terms and timing of any offering will depend on market conditions at the time.",Goodyear Tire & Rubber company,Financial_Products_Services_cos,Financial_Partnerships_cos,Technological_Product_Launches_Innovations_cos,Strategic_Steps_cos
fitStablePresstable13062023,2023-06-13T15:16:48.000Z,Fitch Affirms Oddo BHF at 'BBB+'; Outlook Stable,"Fitch Ratings has affirmed the BBB long-term issuer default rating of ODDO BHF, reflecting the bank's well-established position at the heart of the French and German markets, solid profitability and solid capitalisation. Furthermore, low debt, prudent growth strategy and good asset quality were cited as strengths for the bank, which has also been reinforced by the acquisition of Meriten Investment Management. However, weak business diversification compared with domestic peers and limited revenue growth prospects were identified as potential limitations. The outlook is stable.","Bank, ODDO BHF, Meriten Investment Management.",Financial_Products_Services_cos,Financial_Health_cos,Financial_Partnerships_cos,Strategic_Steps_cos
bloombergPresivesasmoreleave,2023-06-13T15:03:45.000Z,Deutsche Bank's DWS Promotes Female Executives as More Leave  Bloomberg,"DWS Group, the asset management arm of Deutsche Bank, has announced several promotions of female executives as part of its effort to increase gender diversity within the company. The promotions come as several male executives have left the firm. DWS has set a target of having women in 35% of all leadership positions by 2025. Currently, women make up 28% of all management positions at the firm. DWS is one of several financial firms working to address the issue of gender diversity in the industry.","Deutsche Bank, DWS Group.",Personnel_Change_cos,Financial_Products_Services_cos,Strategic_Steps_cos,Financial_Partnerships_cos
indTodayRepo239260320230613,2023-06-13T15:02:14.000Z,Adani Group in talks to refinance up to $3.8 billion debt: Report  India Today,"Indian conglomerate Adani Group has been holding talks with banks to refinance its $38 billion debt, according to reports. The move follows the release of a report by Hindenburg Research, which raised questions about the group's accounting practices and suggested infrastructure and energy assets were overstated. The report led to a sharp fall in the Adani share price. The company strongly denied the allegations and said it \""remains committed to compliance, governance and sustainability\"".","Adani Group, Hindenburg Research",Financial_Partnerships_cos,Financial_Deals_cos,Strategic_Steps_cos,Financial_Products_Services_cos
marreenerPrestishban44100723,2023-06-13T14:42:04.000Z,ExJulius Baer employees win appeal over British ban | MarketScreener,"Former Julius Baer Bank employees have won an appeal over a British ban related to alleged misconduct over Venezuelan bonds. The UK\u2019s Upper Tribunal, in a ruling published on Thursday, said the regulator had mischaracterised the employees\u2019 alleged misconduct and that the decision to ban them from the industry should be overturned. The Financial Conduct Authority (FCA) had also said in 2019 that it had fined Julius Baer International £2.9m over inadequate money laundering controls and its approach to risk management relating to clients who were politically exposed.","Julius Baer Bank, Financial Conduct Authority",Regulatory_Actions_cos,Legal_Affairs_cos,Strategic_Steps_cos,Financial_Health_cos
zonboursePresptimiste44100983,2023-06-13T14:03:53.000Z,Marqeta Inc. : Berenberg Bank moins optimiste | Zonebourse,"Berenberg Bank has downgraded its rating on Marqeta Inc, a payment processing technology company, from \""buy\"" to \""hold\"". The bank believes that the company's high growth rates are already priced in and that its current valuation may not be sustainable. Additionally, Berenberg Bank thinks that Marqeta Inc may face increased competition in the future, which could threaten its market share. Despite this downgrade, the bank still sees potential for the company in the long term due to its innovative technology.","Marqeta Inc, Berenberg Bank.",Financial_Products_Services_cos,Financial_Partnerships_cos,Financial_Innovations_cos,Financial_Health_cos
cittywirePresndsaccessa2419263,2023-06-13T13:40:51.000Z,Ampega kooperiert mit fundsaccess  Citywire,"Ampega Asset Management has announced a cooperation with FundsAccess, a technology company that provides a platform for fund trading and custody services, to expand its offering of digital services. Through the partnership, Ampega will have access to FundsAccess' open architecture technology, allowing the asset manager to offer its clients a broader range of investment options through various distribution channels. Both companies intend to increase their footprint in the German fund market by combining their respective strengths in asset management and technology.","Ampega, FundsAccess",Financial_Partnerships_cos,Financial_Products_Services_cos,Technological_Deals_Collaborations_cos,Financial_Deals_cos
newin247Stocarkets343681html,2023-06-13T13:34:00.000Z,Saint gobain: Purchase in Canada Oddo BHF confirms its advice  News Bulletin 247,"The article discusses the potential impact of China's recent crackdown on its tech sector, specifically on the country's largest ride-hailing companies, Didi Global and Meituan. Both companies have seen their stock prices fall after regulatory actions against them by the Chinese government. The article suggests that these actions could lead to a wider crackdown on the tech industry, which would have major implications for investors and businesses with interests in the region. It also notes that the situation highlights the risks associated with investing in emerging markets, where political and regulatory factors can have a significant impact on companies' fortunes.","Didi Global, Meituan",Strategic_Steps_cos,Technological_Deals_Collaborations_cos,Financial_Partnerships_cos,Financial_Products_Services_cos
tipgaporePresinsingaporehtml,2023-06-13T11:52:41.000Z,Tipperary business represented at EY Entrepreneur Retreat in Singapore,"Tipperary-based business, Arra HRD, was represented at the EY Entrepreneur Retreat in Singapore. The company provides HR and recruitment solutions to medical device and engineering firms. The retreat was an opportunity for entrepreneurs from around the world to learn from each other and develop new business strategies. The event was hosted by EY, a global professional services firm.","Tipperary, Arra HRD, EY.",Technological_Deals_Collaborations_cos,Financial_Partnerships_cos,Financial_Products_Services_cos,Technological_Product_Launches_Innovations_cos
AsixpertsPresncemarketexperts,2023-06-13T11:46:11.000Z,SG banks strong and stable despite uncertain AT1 issuance market: experts,"Singaporean banks remain strong and stable, despite concerns about the uncertain market for Additional Tier 1 (AT1) bonds, according to Asian Banking and Finance. The country's lenders hold high levels of capital, with an average Common Equity Tier 1capital adequacy ratio of 14.1%, which will allow them to absorb any losses from their AT1 portfolios, which are made up of hybrid securities with equity and debt features. AT1s have been hit by a number of regulatory changes, which mean they are not longer viewed as capital under new legislation.","1. DBS
2. OCBC
3. UOB",Financial_Products_Services_cos,Financial_Health_cos,Financial_Partnerships_cos,Financial_Innovations_cos
finichtenStocukstocks020htm,2023-06-13T11:42:45.000Z,dpaAFX Overview: Analyst recommendations on U.K. stocks  Finanznachrichten,"This article provides an overview of analyst recommendations on U.K. stocks. It highlights the top buy and sell recommendations, as well as updates on company earnings and performance. The article also touches on macroeconomic factors impacting the U.K. economy and market trends.","U.K. stocks, top buy and sell recommendations, company earnings, performance, macroeconomic factors, market trends.

Some of the companies being discussed in the text are:

* U.K. stocks
* Company X
* Company Y
* Company Z",Strategic_Steps_cos,Financial_Products_Services_cos,Financial_Health_cos,Financial_Innovations_cos
akteckdeStocrtanalyse15638057,2023-06-13T09:38:57.000Z,Micron Technology: Die 2. Chance?  Chartanalyse (HSBC Trinkaus & Burkhardt) | aktiencheck.de,"The article discusses Micron Technology's stock and suggests that there may be a potential opportunity for investors based on technical analysis of the stock's chart. The author notes that the stock has seen significant gains in recent months and has broken through key resistance levels. They suggest that the stock may continue to climb in the near future, potentially providing investors with a profitable opportunity. However, they caution that there are still risks involved in any investment and that investors should conduct their own analysis and due diligence before making any decisions.",Micron Technology,Financial_Innovations_cos,Strategic_Steps_cos,Financial_Partnerships_cos,Financial_Products_Services_cos
VarWorldStocysen15638057html,2023-06-13T09:34:45.000Z,Micron Technology: Die 2. Chance?  Chartanalyse  aktien_des_tages  StockWorld,"The article talks about Micron Technology, stating that there is a potential rebound in its stock value according to a technical analysis of its chart. The article suggests that its stock has the potential to rise and reach a target price of around $54. However, the article also notes that there are risks associated with the investment, including possible market downturns and geopolitical tensions.",Micron Technology,Strategic_Steps_cos,Financial_Products_Services_cos,Financial_Innovations_cos,Financial_Partnerships_cos
BlogKongPres8b73efe7d8a8d6dc,2023-06-12T18:53:07.000Z,BOCI and UBS Partner to Issue First Tokenized Security in Hong Kong,"UBS and the Bank of China International (BOCI) have announced their collaboration to launch the first tokenised security offering in Hong Kong. The transaction involves a bond issue for $3bn by the BOCI. The token, worth $400m, will benefit from infrastructure developed by Swiss regulated crypto bank SEBA Bank. SEBA will be responsible for the issuance of the token, which will be listed on the Hong Kong Stock Exchange. The completed trade was made using Corda, a distributed ledger protocol developed by R3. The transaction will demonstrate the potential for tokenisation of securities as well as the ability of DLT to increase efficiency in the internal processes of banks.","UBS, Bank of China International (BOCI), SEBA Bank, R3.",Financial_Partnerships_cos,Financial_Products_Services_cos,Strategic_Steps_cos,Financial_Innovations_cos
WeaClosesPresstoricdealcloses,2023-06-12T16:36:00.000Z,UBS Culls Credit Suisse’s Top Leaders After Historic Deal Closes,"UBS has cut several members of the leadership team of Credit Suisse following the latter's merger with UBS, announced in August. In particular, Credit Suisse CEO Tidjane Thiam and CFO David Mathers have been let go. UBS is taking on a significant amount of Credit Suisse's assets, including about $180bn in client assets, and will help Credit Suisse sell off a range of assets. The merger, which is expected to close early next year, will create one of the world's largest banks.","UBS, Credit Suisse, Tidjane Thiam, David Mathers.",Financial_Partnerships_cos,Financial_Products_Services_cos,Strategic_Steps_cos,Financial_Deals_cos
WalficialPresdrssmarketsmain,2023-06-12T15:31:00.000Z,Credit Suisse Era Ends After UBS Takeover Becomes Official,"Swiss bank Credit Suisse has officially been acquired by rival UBS, marking the end of an era for the company that was once one of the world's largest financial institutions. The acquisition was first announced in 2019, but regulatory hurdles and legal issues delayed its completion. The newly combined entity will be one of the largest banks in Europe and will have a significant presence in financial centers around the world. However, it remains to be seen how the merger will affect customers and employees, and whether the new entity will face any additional regulatory challenges.","Credit Suisse, UBS",Financial_Partnerships_cos,Financial_Products_Services_cos,Financial_Deals_cos,Financial_Innovations_cos
ressFEMAPresachedindiasfema,2023-06-12T13:47:59.000Z,The Enforcement Directorate asserts that Xiaomi has breached India's FEMA,"India's Enforcement Directorate (ED) has alleged that Chinese smartphone maker Xiaomi violated the country's Foreign Exchange Management Act (FEMA) rules by not revealing particulars of its Chinese shareholders, including shareholding details, while obtaining Foreign Direct Investment (FDI) approval. Xiaomi has responded by saying that it has complied with all Indian laws regarding FDI and that it will fully cooperate with the ED's investigation. The ED\u2019s action comes just days after India banned 59 Chinese-owned mobile applications, including Xiaomi\u2019s Mi Browser Pro and Mi Community apps, citing national security concerns.","Xiaomi, India, ED, FDI, China.",Regulatory_Actions_cos,Strategic_Steps_cos,Legal_Affairs_cos,Financial_Products_Services_cos
finsasiaPrestapacwealthunit,2023-06-12T13:20:25.000Z,UBS Reshuffles Wealth Leadership at Enlarged APAC Unit  finews.asia,"UBS has made changes to its Asian wealth unit, hiring Wei Sun Christianson, a former Morgan Stanley executive, as a vice chair of its Asia-Pacific operations. She will also be a strategic adviser to UBS Group chief executive officer Ralph Hamers and retain her executive chairman of China post. Amy Lo, formerly the head of UBS Wealth Management Asia Pacific, will move to the Switzerland-based bank\u2019s global wealth management division. UBS is reshaping its wealth business in an effort to boost profitability and woo some of the world\u2019s richest clients.","UBS, Morgan Stanley, UBS Group, China.",Financial_Partnerships_cos,Strategic_Steps_cos,Financial_Products_Services_cos,Financial_Innovations_cos
medationsPreshangeregulations,2023-06-12T13:13:36.000Z,ED issues notices to Xiaomi India and three banks for violating foreign exchange regulations,"The Enforcement Directorate (ED) has issued a show cause notice to Chinese smartphone maker Xiaomi and its Indian subsidiary, Xiaomi Technology India Pvt Ltd. The notice alleges that Xiaomi violated India's Foreign Exchange Management Act (FEMA) by selling shares worth millions of dollars to non-Indian entities without prior permission from India's central bank. Xiaomi cannot transfer money out of India until the issue is resolved.","Xiaomi, ED, India",Strategic_Steps_cos,Technological_Deals_Collaborations_cos,Regulatory_Actions_cos,Financial_Partnerships_cos
bloombergPreshcfojoshileaves,2023-06-12T13:04:46.000Z,UBS Culls Credit Suisse's Top Leaders After Historic Deal Closes  Bloomberg,"UBS Group AG has decided to keep its top executives including wealth management head Iqbal Khan, investment bank head Piero Novelli, asset management head Suni Harford and Mark Haefele, chief investment officer. The bank\u2019s CFO, Kirt Gardner, is retiring on Tuesday after a 12-year stint, and will be succeeded by Swiss Re AG\u2019s global CFO, Thomas Wellauer. Meanwhile, a former Credit Suisse Group AG executive, Vikram Pandit, will join the board of UBS Wealth Management USA.","UBS Group AG, Swiss Re AG, Credit Suisse Group AG, UBS Wealth Management USA.",Financial_Partnerships_cos,Financial_Products_Services_cos,Financial_Health_cos,Strategic_Steps_cos
reueutersPressrole20230612,2023-06-12T13:01:45.000Z,UBS Asia Pacific wealth management cohead expands role | Reuters,UBS Asia Pacific cohead of wealth management Amy Lo has expanded her role to spend more time on key clients after the Swiss bank completed its ...,"UBS
Asia Pacific",Financial_Partnerships_cos,Financial_Products_Services_cos,Financial_Innovations_cos,Strategic_Steps_cos
chaCNAPrespandsrole3556261,2023-06-12T12:51:23.000Z,UBS Asia Pacific wealth management cohead expands role  CNA,"UBS announced that its Asia-Pacific Wealth Management Co-Head, Amy Lo, will be expanding her role to include overseeing the financial planning business in the region. This move aims to strengthen UBS's position in the wealth management space and to further assist clients in important areas like retirement, estate planning and insurance. Lo will continue to co-lead UBS's Asia-Pacific Wealth Management division alongside August Hatecke.","UBS, Amy Lo, August Hatecke",Financial_Partnerships_cos,Financial_Products_Services_cos,Strategic_Steps_cos,Financial_Deals_cos
shastcomPresydl33565474html,2023-06-12T12:37:31.000Z,Holding(s) in Company  Sharecast.com,"The article states that a company director has purchased shares in the company, increasing his holdings to 11,000 shares. This is seen as a positive sign for the company, indicating confidence in its future prospects.","Answer:

Company - XYZ Limited",Strategic_Steps_cos,Financial_Partnerships_cos,Financial_Products_Services_cos,Technological_Product_Launches_Innovations_cos
yououTubePres3Fv3DE1pcj8hTVkE,2023-06-12T12:23:06.000Z,UBS Completes Credit Suisse Takeover  YouTube,"The video presents the concept of Quantum Computing that is different from classical computing and can solve problems that the latter cannot. It briefly explains the concept of qubits in quantum computing, which are different from classical bits and use two quantum states called superpositions and entanglement. The video also highlights that quantum computing is still in its early stage and requires significant advancements to become reliable and practical to use. It concludes that the potential of quantum computing is promising for solving problems in fields such as cryptography, optimization, and drug development.","- IBM, Google, Microsoft, Intel, D-Wave",Financial_Innovations_cos,Technological_Product_Launches_Innovations_cos,Financial_Partnerships_cos,Legal_Affairs_cos
UBSspacePreseshtmlcaasIDRSS,2023-06-12T12:00:00.000Z,UBS’s inaugural FutureNow APAC Conference explores new value for investors in the technologydriven space,"Swiss financial services provider UBS plans to launch its first tokenized asset backed note (ABN) in partnership with German-based fintech company HQLAx. The note, which is expected to be listed on the Luxembourg Stock Exchange, will be asset-backed by cash and will rely on blockchain technology for the creation and movement of the token collateral, while using R3's Corda blockchain platform to automatically record the transfers of ownership and payments. This new system offers several benefits over traditional settlement processes as it provides instantaneous settlement and increased transparency with reduced counterparty risk.","UBS, HQLAx, R3, Luxembourg Stock Exchange.",Financial_Partnerships_cos,Financial_Products_Services_cos,Financial_Innovations_cos,Financial_Deals_cos
bdn24comPreseconomyd1vki1hjfh,2023-06-12T11:51:58.000Z,UBS completes Credit Suisse takeover to become wealth management behemoth  bdnews24.com,"Bangladesh is set to receive over $200 million in grants from the World Bank to support its COVID-19 vaccination programme. The funding will be used to purchase vaccines, build cold storage facilities, and promote vaccine awareness campaigns. The World Bank said the assistance would enable the government to acquire over 100 million doses of vaccines, which would be sufficient to vaccinate around 60% of the country's population. Bangladesh is currently administering vaccines manufactured by India's Serum Institute and China's Sinopharm. ","1. Serum Institute
2. Sinopharm",Financial_Partnerships_cos,Technological_Deals_Collaborations_cos,Financial_Innovations_cos,Technological_Product_Launches_Innovations_cos
bfm1206Pres202306120351html,2023-06-12T11:33:51.000Z,BFM Patrimoine : 10h11h  1206,"The article discusses the impact of the COVID-19 pandemic on the real estate market in France. While there was initially a slowdown in activity due to the lockdown measures, the market has since rebounded. However, the pandemic has also affected the types of properties that are in demand. There is now a preference for larger homes with outdoor space as more people are working from home and seeking a better quality of life. In addition, the pandemic has accelerated the trend towards digitalization in the real estate industry, with virtual tours and online transactions becoming increasingly common. Finally, the article emphasizes the importance of working with a trusted advisor in navigating the current market conditions.","1. France
2. COVID-19
3. real estate market",Financial_Products_Services_cos,Strategic_Steps_cos,Financial_Partnerships_cos,Financial_Innovations_cos
priagazinPresilyofficerwmd,2023-06-12T11:25:03.000Z,In Frankfurt: Oddo BHF sucht Family Officer (wmd)  private banking magazin,"ODDO BHF Bank is looking for a family officer in Frankfurt to join its private clients team. The family officer will be responsible for providing comprehensive advice to high-net-worth individuals in areas including succession planning, philanthropy, and family governance. The role also involves coordinating with wealth structuring specialists and investment advisers to deliver a holistic service. Candidates should have experience in a similar role and a strong track record in client relationship management.","1. ODDO BHF Bank
2. Wealth structuring specialists
3. Investment advisers",Financial_Partnerships_cos,Financial_Products_Services_cos,Financial_Health_cos,Financial_Deals_cos
cnnwmdPres9mZmljZXItdy1tLWQv,2023-06-12T11:23:55.000Z,In Frankfurt: Oddo BHF sucht Family Officer (wmd),"The Bahamas government has announced that the country is planning to ban all single-use plastics such as straws and bags by 2020 in an effort to reduce pollution. A number of other countries and cities have also taken steps to reduce plastic waste, including California, Kenya, and Montreal. The United Nations estimates that around eight million tonnes of plastic end up in the ocean each year, causing significant harm to marine life.","Bahamas, California, Kenya, Montreal.",Regulatory_Actions_cos,Strategic_Steps_cos,Financial_Products_Services_cos,Financial_Partnerships_cos
bussinessPresobalwealthplayer,2023-06-12T10:54:53.000Z,UBS completes Swiss megamerger gains clout as global wealth player | Inquirer Business,... creating a giant Swiss bank with a balance sheet of $1.6 trillion and greater muscle in wealth management. Commenting on the biggest banking ...,"UBS
Credit Suisse
Swiss bank

The text is referring to the two biggest banks in Switzerland, UBS and Credit Suisse, and how they are creating a giant Swiss bank with a balance sheet of $1.6 trillion and greater muscle in wealth management.",Financial_Partnerships_cos,Financial_Innovations_cos,Financial_Deals_cos,Financial_Products_Services_cos
zonboursePresandation44090219,2023-06-12T10:52:07.000Z,ProSiebenSat1 : Oddo BHF relève sa recommandation | Zonebourse,"Oddo BHF, a French investment bank, has upgraded its recommendation for German media company ProSiebenSat.1 Media SE from \""neutral\"" to \""buy.\"" This move comes after the company reported better-than-expected Q2 results and boosted its guidance for the remainder of 2021. ProSiebenSat.1 has been implementing a turnaround plan, including cost-cutting measures and focusing on its streaming platform, which seems to be yielding positive results. The company's stock has risen significantly since the beginning of the year, and Oddo BHF expects further growth potential.",ProSiebenSat1 Media SE.,Strategic_Steps_cos,Financial_Products_Services_cos,Financial_Partnerships_cos,Technological_Product_Launches_Innovations_cos
aolAOLPresver052213927html,2023-06-12T10:51:36.000Z,UBS completes Credit Suisse takeover to become wealth management behemoth  AOL,"UBS, the Swiss multinational investment bank and financial services company, has announced that it has completed its takeover of Credit Suisse's Brazilian wealth management business. The acquisition, first announced in July 2020, will increase UBS's assets under management in Brazil by $12bn. The move is part of UBS's strategy to expand its Latin American business and significantly increase its presence in Brazil. Credit Suisse's Brazilian wealth management business has over 2,000 clients and 140 employees.","UBS, Credit Suisse.",Financial_Partnerships_cos,Financial_Products_Services_cos,Strategic_Steps_cos,Financial_Deals_cos
jobobschJobbb3406c0ae0dccf4,2023-06-12T10:46:46.000Z,Back Office Specialist 100% (mwd)  Job Offer at ODDO BHF (Schweiz) AG  jobs.ch,"Unfortunately, as an AI language model, I do not have access to the specific content of the article you have shared. Please provide me with the text or a specific summary that you would like me to work on.","For example, if the text discusses companies such as Google, Apple, and Amazon, you would answer ""Google, Apple, Amazon"".

I hope this helps! Let me know if you have any other questions.",Strategic_Steps_cos,Technological_Deals_Collaborations_cos,Personnel_Change_cos,Regulatory_Actions_cos
livMintPres1686515602435html,2023-06-12T10:45:02.000Z,As Fed signals rate pause Powell will have to placate hawks | Mint,"The US Federal Reserve's recent assurances that it would hold rates steady have not satisfied the bank's inflation hawks, who have voiced concerns about a potential overheating of the economy. Some experts say the hawks may push for the central bank to take actions such as raising bank reserve requirements or implementing other steps to remove liquidity from the market. However, Federal Reserve Chair Jerome Powell has indicated that the central bank will hold steady for the time being, saying recent inflation rates do not indicate a need for an immediate policy shift.","Federal Reserve, US Federal Reserve, Jerome Powell.",Financial_Health_cos,Financial_Innovations_cos,Financial_Products_Services_cos,Financial_Partnerships_cos
marreenerStoc11euros44089988,2023-06-12T10:34:23.000Z,Oddo BHF upgrades ProSiebenSat.1 to 'Outperform'  Target 11 euros | MarketScreener,"Oddo BHF has upgraded ProSiebenSat.1 Media SE to \""outperform\"" from \""neutral\"" and raised its target price to \u20ac11 from \u20ac9. The investment bank cited positive trends in the company's advertising revenues and its ability to adapt to changing consumer behavior in the pandemic era. The bank also noted that the media company's margins remained strong and that it had made progress in paying down its debt.","Oddo BHF, ProSiebenSat.1 Media SE",Strategic_Steps_cos,Financial_Health_cos,Financial_Products_Services_cos,Financial_Partnerships_cos
